# {"t_start": 1548189974.4402926, "env_id": "guidance-collision-avoidance-single-continuous-action-v0"} 
r,l,t 
-9.780448,36,557.051521
-13.503652,40,557.214111
-17.950078,35,557.247
-17.835879,33,557.277918
-9.548483,38,557.437516
-11.275264,42,557.47539
-19.588684,34,557.505311
-16.112566,32,557.661371
-7.322078,41,557.698273
-9.178516,33,557.729189
-7.783721,37,557.88677
-11.081201,34,557.91669
-20.679313,41,558.396179
-19.626357,34,558.429092
-24.355183,39,558.465993
-22.710381,37,558.63554
-30.048341,56,558.68441
-12.979849,37,558.845978
-18.789574,42,558.882881
-10.19651,35,558.913798
-33.412314,49,559.088868
-15.048027,39,559.122778
-19.915517,35,559.279362
-12.758113,35,559.312302
-16.800522,38,559.351171
-21.732007,34,559.507752
-20.423739,36,559.540666
-23.912277,39,559.575729
-14.874747,39,559.733749
-20.755362,39,559.767658
-16.34211,35,559.926236
-15.462048,42,559.965142
-17.64974,32,559.99605
-30.702481,43,560.168589
-22.884486,42,560.203523
-26.282653,38,560.367059
-21.259725,35,560.398978
-26.485519,40,560.433891
-10.066343,31,560.586474
-24.986564,31,560.616396
-8.173744,52,560.669797
-24.233264,36,560.825381
-31.970524,43,560.863281
-10.666808,37,561.022856
-9.026441,49,561.065742
-10.932775,35,561.096568
-24.779548,34,561.255145
-20.19603,31,561.282098
-4.581731,36,561.313988
-24.968408,40,561.478576
-19.502236,38,561.512493
-7.577419,44,561.679014
-6.287645,39,561.713921
-12.846623,38,561.747843
-14.597845,30,561.919373
-3.662914,28,561.944308
-20.571871,35,561.977246
-10.94897,36,562.128822
-11.125888,39,562.163729
-15.412074,56,562.342253
-18.981332,30,562.368211
-25.910993,39,562.402417
-20.82047,29,562.555547
-8.068654,41,562.590449
-24.596991,37,562.622364
-5.262974,41,563.105081
-23.652433,37,563.138989
-15.342656,37,563.311504
-16.221551,49,563.357381
-16.599948,42,563.528922
-17.657724,36,563.562832
-21.006208,36,563.600731
-15.516063,36,563.760838
-10.572527,37,563.792157
-27.598227,41,563.828041
-18.668999,33,563.983625
-10.428316,35,564.015541
-12.733915,39,564.05344
-20.555971,38,564.212531
-24.114437,39,564.246462
-6.519822,41,564.412505
-21.491398,38,564.446383
-21.695949,41,564.482287
-8.05936,40,564.653866
-9.748935,40,564.690732
-9.906033,33,564.844345
-13.406516,37,564.877257
-13.745671,42,564.913139
-13.523294,39,565.080692
-12.386843,36,565.114601
-30.797158,47,565.28566
-15.327946,40,565.321002
-20.929811,38,565.356907
-22.181412,38,565.519504
-24.47724,43,565.556398
-23.029742,36,565.713846
-15.97728,34,565.744763
-15.172022,33,565.773689
-18.689888,34,565.931289
-17.118489,34,565.961186
-18.420713,45,566.001104
-4.93713,37,566.166667
-16.48443,40,566.203563
-9.148796,37,566.235455
-22.650928,37,566.393034
-24.021513,35,566.426405
-23.079005,36,566.587974
-18.352975,41,566.623902
-8.665507,47,566.665767
-21.441476,33,566.825823
-25.473508,32,566.855719
-9.555614,40,566.891624
-9.327347,42,567.055189
-10.476217,40,567.091093
-24.60189,52,567.261637
-16.016721,38,567.295578
-7.555425,33,567.775236
-18.754634,40,567.812104
-14.445089,41,567.848008
-17.896316,37,568.010242
-22.882534,35,568.042202
-16.840511,41,568.080055
-18.708415,38,568.241253
-24.776056,44,568.282144
-13.818696,36,568.442717
-12.095005,35,568.473633
-24.434627,38,568.506569
-17.400343,40,568.66612
-14.822737,36,568.698035
-22.343964,45,568.870598
-12.643959,53,568.918447
-19.254659,39,568.953353
-13.183366,34,569.108938
-3.554719,33,569.137861
-15.591339,35,569.297436
-22.690108,43,569.338753
-19.758465,38,569.372662
-5.885389,36,569.53326
-13.479173,37,569.568141
-13.880934,40,569.60604
-4.041763,36,569.766639
-29.87728,41,569.801539
-16.221399,32,569.964084
-9.704303,32,569.993006
-12.2472,34,570.023925
-17.643554,44,570.191478
-20.628607,45,570.22891
-24.959293,40,570.265811
-22.840737,34,570.426894
-4.532196,33,570.458808
-2.860209,37,570.617007
-27.705444,37,570.649885
-14.661841,35,570.680804
-23.470002,37,570.840658
-20.206615,35,570.870578
-17.453689,38,570.903514
-17.720778,36,571.071043
-12.391024,43,571.109939
-24.936235,40,571.269513
-26.67193,37,571.303423
-23.504571,39,571.339328
-22.839699,36,571.497905
-10.542305,35,571.528846
-13.284483,34,571.557745
-17.663298,31,571.711359
-32.171389,45,571.74965
-3.448394,44,571.914237
-27.244479,48,571.955105
-15.543489,36,571.990012
-11.458813,42,572.511933
-30.855809,40,572.548836
-13.600211,39,572.708409
-18.989263,39,572.74132
-6.861499,36,572.772239
-3.181012,34,572.927824
-25.226006,40,572.961733
-17.206853,34,572.99068
-20.765125,39,573.157239
-28.241993,50,573.202091
-21.10783,32,573.360442
-15.71427,44,573.401333
-17.956024,35,573.432785
-20.027835,40,573.60035
-9.675936,39,573.635245
-21.808778,39,573.797839
-28.97935,37,573.830723
-25.479952,39,573.864642
-27.69183,47,574.033198
-11.552,32,574.061135
-12.143413,38,574.225181
-28.524872,39,574.260109
-7.008247,35,574.291027
-20.213635,39,574.453602
-21.224299,37,574.487529
-15.185757,36,574.519444
-3.013575,36,574.681798
-26.464449,33,574.71172
-8.492609,32,574.740641
-25.205241,39,574.899217
-25.765398,33,574.927144
-27.380617,34,574.957064
-18.786185,22,575.102676
-12.887486,38,575.139609
-10.424007,37,575.174507
-13.205956,45,575.343034
-2.503932,34,575.375947
-16.569488,40,575.532529
-24.284123,39,575.565908
-5.60973,40,575.600816
-11.818209,32,575.770772
-25.479005,41,575.806668
-13.001227,47,575.976639
-9.840045,34,576.006559
-6.927649,33,576.036479
-17.975391,30,576.194536
-23.510503,41,576.233434
-23.373618,42,576.270334
-21.804507,36,576.428912
-9.347303,39,576.464816
-20.063151,32,576.492772
-26.630741,43,576.662318
-21.645757,34,576.69221
-21.578537,31,577.181547
-7.817038,36,577.213523
-28.721574,55,577.264383
-20.303316,34,577.424911
-10.873465,40,577.458846
-28.240302,50,577.625402
-12.471626,38,577.658288
-27.861397,41,577.823847
-21.255277,39,577.858754
-14.663195,43,577.896653
-11.986032,42,578.058221
-28.850994,39,578.091132
-23.953965,35,578.124045
-18.342083,30,578.281652
-5.040102,33,578.319064
-21.271719,36,578.364943
-5.134633,39,578.517535
-21.40903,40,578.55344
-20.436025,47,578.709727
-19.628803,40,578.743637
-12.324451,41,578.898224
-15.335607,42,578.935125
-24.16391,42,578.97103
-18.035824,40,579.125618
-6.112764,34,579.153543
-3.289178,43,579.317108
-23.633665,47,579.358995
-25.416232,39,579.393901
-20.284166,38,579.549487
-11.363843,37,579.581402
-29.903966,48,579.744457
-12.594072,33,579.772383
-7.006054,36,579.8033
-13.495801,41,579.964869
-17.96113,40,579.99878
-14.622425,41,580.162685
-14.741499,36,580.194599
-21.811894,37,580.227512
-17.498753,40,580.391076
-10.053969,32,580.420996
-27.585917,40,580.458894
-5.836067,38,580.618492
-21.272518,37,580.651381
-12.009151,37,580.807963
-14.368983,33,580.835889
-18.270526,36,580.869798
-31.943468,50,581.04484
-24.031672,36,581.077751
-13.147513,34,581.10867
-20.488841,37,581.266487
-21.65345,42,581.303361
-24.47676,33,581.787241
-22.889381,39,581.823145
-23.785109,44,581.86204
-8.041344,32,582.018597
-26.760248,37,582.054513
-14.994756,34,582.085418
-21.876795,34,582.24599
-17.977949,38,582.28192
-24.797703,35,582.313808
-36.743619,45,582.478369
-16.45832,41,582.512279
-13.244165,32,582.67285
-11.220648,33,582.702978
-2.343142,37,582.734905
-14.197423,37,582.898652
-14.282701,37,582.930567
-6.672633,45,583.097122
-39.380465,56,583.148996
-20.372113,33,583.178907
-15.152274,30,583.338488
-21.75057,39,583.373386
-17.62917,33,583.403306
-13.03764,42,583.575846
-8.269553,39,583.609754
-21.277115,39,583.773708
-28.17744,40,583.808831
-25.062134,38,583.843741
-23.135756,39,584.006306
-17.479971,34,584.035257
-13.756599,34,584.065153
-20.210324,36,584.232733
-20.09457,45,584.273623
-10.212075,68,584.46409
-16.298406,41,584.501018
-23.803552,37,584.660564
-9.679129,30,584.688491
-10.35125,52,584.860546
-23.801118,46,584.900439
-23.558945,41,584.936846
-6.558313,43,585.09947
-9.069445,36,585.130388
-23.748452,39,585.304922
-23.904069,40,585.340738
-8.907688,44,585.381629
-19.753547,39,585.546594
-14.489095,32,585.57751
-20.910728,33,585.740077
-15.569844,39,585.776979
-10.89787,43,585.816873
-24.230475,37,585.974476
-18.217369,36,586.006392
-11.93755,36,586.040276
-23.730541,44,586.547019
-7.268089,29,586.572949
-11.733103,52,586.753789
-26.896388,39,586.792686
-19.636909,33,586.821609
-6.650173,34,586.977193
-23.186785,40,587.012101
-13.800624,39,587.172698
-8.398002,42,587.210572
-27.877943,42,587.249466
-23.511811,37,587.422008
-5.646896,40,587.459907
-20.794568,44,587.620476
-19.510881,33,587.648046
-5.491475,42,587.683954
-25.851712,40,587.840563
-20.465685,33,587.869516
-12.466768,35,587.9014
-6.908478,36,588.054992
-24.118958,42,588.091919
-14.398862,39,588.267019
-16.279237,53,588.323867
-18.288099,48,588.527325
-18.532095,35,588.563229
-10.053238,33,588.598137
-23.495336,33,588.767684
-19.833251,36,588.799598
-0.260292,30,588.827551
-16.599899,42,588.987098
-11.049503,43,589.032975
-17.094125,43,589.22247
-16.155372,40,589.262474
-22.497715,39,589.301371
-18.952814,32,589.4789
-22.978738,35,589.513805
-6.808761,33,589.543725
-3.944159,36,589.705853
-9.463486,37,589.738792
-26.041134,36,589.772674
-24.56212,44,589.933246
-15.80987,45,589.97314
-49.207194,60,590.160639
-18.030719,41,590.20153
-28.377529,38,590.365103
-3.896187,33,590.396012
-22.186242,43,590.435905
-18.910773,37,590.600975
-19.704983,43,590.639871
-13.984158,45,590.810746
-15.111169,29,590.83568
-20.474502,41,590.872604
-11.921808,31,591.356388
-27.583212,39,591.39329
-15.41824,29,591.420219
-19.678839,39,591.588768
-11.929075,44,591.628662
1,1,591.630657
-21.547612,33,591.792224
-16.33297,39,591.826135
-15.598104,37,591.859046
-9.174941,36,592.025618
-19.495428,51,592.07148
-24.80716,39,592.229083
-24.548248,38,592.263221
-15.763429,39,592.299138
-24.644154,40,592.471665
-33.971669,40,592.510561
-22.47653,38,592.667143
-10.465827,39,592.702082
-3.747969,29,592.728978
-17.802143,40,592.888661
-24.290634,37,592.921573
-2.651157,35,592.954485
-28.657331,40,593.121041
-21.500151,49,593.164924
-32.351853,45,593.335469
-14.136316,43,593.375375
-17.95735,44,593.544936
-6.668371,35,593.573833
-15.259467,38,593.60874
-19.220976,36,593.764324
-26.960127,42,593.803609
-14.919014,33,593.832558
-11.336043,45,594.00308
-23.172926,34,594.036986
-22.811268,36,594.202916
-20.358722,33,594.230864
-5.11209,43,594.269737
-17.185655,34,594.430309
-29.465224,47,594.4712
-14.656459,37,594.503116
-11.910003,31,594.661693
-22.257452,31,594.69261
-24.263946,35,594.72253
-28.630493,36,594.878114
-17.466009,36,594.911028
-17.048064,37,595.064617
-20.419892,33,595.094537
-16.158345,42,595.132439
-25.944714,45,595.286569
-15.865611,38,595.319482
-19.485167,36,595.353391
-14.320225,47,595.521072
-31.602663,51,595.566951
-26.343456,43,596.076294
-22.478576,42,596.11519
-16.035659,44,596.284373
-32.221203,46,596.324275
-23.174567,39,596.48607
-11.479613,36,596.517998
-17.125796,37,596.551894
-19.110005,42,596.717481
-15.353762,30,596.743383
-13.446681,38,596.776295
-21.267226,35,596.932877
-4.301279,40,596.967785
-14.782164,41,597.133342
-10.774157,47,597.176718
-27.91857,35,597.210603
-16.218035,47,597.382144
-10.647197,33,597.412064
-6.514035,40,597.577981
-20.27292,32,597.606926
-6.819773,32,597.636816
-18.940535,37,597.800384
-6.811383,36,597.831296
-22.790873,47,597.872188
-21.501798,39,598.034754
-18.490315,38,598.068664
-2.606453,35,598.225245
-15.083546,39,598.261159
-25.314831,38,598.298051
-9.351989,33,598.455631
-30.862647,46,598.49506
-21.137248,42,598.661156
-8.574478,32,598.689058
-14.606418,31,598.71801
-29.16446,48,598.894802
-25.476938,58,598.942675
-22.671525,37,599.09979
-16.076413,40,599.133673
-23.456481,47,599.174588
-16.092615,45,599.342119
-18.056609,36,599.37503
-15.119944,40,599.53762
-17.048969,51,599.585469
-13.739549,37,599.743048
-10.901948,37,599.774963
-26.544213,44,599.812888
-25.910221,45,599.983906
-12.884761,35,600.014794
-13.264081,38,600.174392
-21.251202,34,600.20384
-11.062095,37,600.234757
-19.035988,35,600.735076
-25.056234,40,600.773002
-23.488393,37,600.810874
-20.363354,33,600.974438
-14.629765,41,601.010342
-10.643152,36,601.042257
-17.490828,36,601.199847
-21.103517,39,601.23377
-22.371715,35,601.390339
-30.780593,38,601.425247
-30.338998,50,601.471124
-33.173055,43,601.637449
-20.758274,35,601.669801
-15.136121,41,601.835383
-23.963435,42,601.872262
-12.461468,34,601.903207
-13.923982,50,602.080706
-21.346336,34,602.112644
-8.445513,35,602.275186
-16.491803,36,602.307102
-26.197076,33,602.336024
-18.376174,40,602.505572
-10.19711,41,602.542474
-22.185725,41,602.706518
-12.448412,41,602.7424
-19.166345,42,602.7793
-21.788977,35,602.940869
-25.85891,40,602.978653
-14.410726,30,603.005582
-28.969186,39,603.16771
-28.122763,47,603.207604
-14.780509,46,603.379617
-13.392581,40,603.414522
-13.505893,35,603.448432
-24.472299,37,603.61003
-23.809904,42,603.646903
-12.025657,40,603.807474
-16.702617,33,603.836397
-20.636597,33,603.864336
-25.676028,33,604.019919
-12.411144,36,604.051822
-13.57438,34,604.081753
-19.87782,44,604.24971
-16.512987,32,604.278663
-19.26298,33,604.310548
-20.979119,37,604.472143
-14.300433,36,604.503034
-16.450364,41,604.670131
-18.886968,43,604.708028
-23.823846,39,604.74094
-26.939166,41,604.908524
-22.135831,34,604.938413
-22.246301,62,605.465185
-24.424237,34,605.498097
-15.589528,42,605.66249
-16.000812,34,605.693402
-9.9376,37,605.727312
-17.280515,34,605.883897
-12.349615,43,605.920796
-15.826699,35,605.950716
-11.192167,39,606.111288
-7.089288,41,606.146194
-12.306319,33,606.177112
-16.608546,36,606.341673
-9.83557,33,606.370595
-17.355294,40,606.537151
-7.877526,36,606.569093
-13.707316,43,606.607962
-23.539614,38,606.768534
-24.38994,35,606.801446
-22.977728,40,606.840343
-21.385595,31,606.991061
-14.162398,37,607.021979
-2.374827,32,607.049908
-17.554172,44,607.212888
-5.666773,36,607.2458
-22.126377,38,607.411381
-22.215178,36,607.442275
-10.859929,37,607.477183
-11.157557,33,607.632767
-23.06641,36,607.662706
-19.355781,43,607.832236
-21.273266,32,607.861157
-18.992848,36,607.891105
-15.293381,47,608.05564
-13.707601,38,608.088567
-20.13143,37,608.121474
-18.708759,38,608.282047
-14.694268,44,608.322964
-23.586277,48,608.498614
-29.529973,44,608.537538
-5.355129,35,608.705067
-22.315894,45,608.749943
-11.907357,46,608.794825
-17.591881,34,608.962377
-21.235831,31,608.990304
-16.011589,41,609.028202
-6.810566,40,609.215733
-32.804232,41,609.254598
-23.374869,41,609.412685
-18.769861,30,609.439615
-24.329555,33,609.467566
-16.806324,40,609.623125
-9.127987,38,609.656037
-21.825439,34,609.685957
-27.382823,42,610.191608
-20.261929,36,610.224534
-15.235365,32,610.3821
-12.958272,40,610.416019
-24.128722,38,610.450916
-33.128935,48,610.623455
-10.109486,35,610.6564
-17.486126,38,610.81576
-22.652195,33,610.844683
-27.548874,38,610.878602
-21.049937,41,611.044175
-32.726221,48,611.087036
-10.857283,33,611.116957
-16.763574,43,611.288499
-3.625995,34,611.320414
-23.530252,39,611.485973
-30.355908,49,611.53185
-9.750418,47,611.7004
-19.175778,35,611.730817
-19.296637,34,611.760737
-21.515174,30,611.915325
-15.459336,38,611.948236
-22.873787,41,611.982147
-25.900431,47,612.15888
-5.437746,35,612.189797
-10.438658,32,612.344385
-8.801572,41,612.380289
-13.239541,35,612.413202
-8.591041,34,612.57477
-21.38285,34,612.604692
-25.595983,35,612.635612
-38.023638,56,612.808148
-30.186618,43,612.845084
-5.075432,31,613.000644
